"","yhat_SN",""
"z_all[240]",0,0
"z_all[241]",1,0
"z_all[242]",1,1
"z_all[243]",0,1
"z_all[244]",1,0
"z_all[245]",1,1
"z_all[246]",0,0
"z_all[247]",0,1
"z_all[248]",0,0
"z_all[249]",0,0
"z_all[250]",1,1
"z_all[251]",0,0
"z_all[252]",0,0
"z_all[253]",1,1
"z_all[254]",0,0
"z_all[255]",0,0
"z_all[256]",1,1
"z_all[257]",0,0
"z_all[258]",1,1
"z_all[260]",0,0
"z_all[261]",1,1
"z_all[262]",0,0
"z_all[263]",1,1
"z_all[264]",1,1
"z_all[265]",1,1
"z_all[266]",1,1
"z_all[267]",0,0
"z_all[268]",0,0
"z_all[269]",1,1
"z_all[270]",0,1
"z_all[271]",1,1
"z_all[272]",1,1
"z_all[273]",0,0
"z_all[274]",1,1
"z_all[275]",0,0
"z_all[276]",1,1
"z_all[278]",1,1
"z_all[279]",0,0
"z_all[280]",1,1
"z_all[281]",1,1
"z_all[282]",0,0
"z_all[283]",1,1
"z_all[284]",1,1
"z_all[285]",0,0
"z_all[286]",0,0
"z_all[287]",0,0
"z_all[288]",1,1
"z_all[289]",0,0
"z_all[290]",1,1
"z_all[292]",1,1
"z_all[293]",1,1
"z_all[294]",0,0
"z_all[296]",0,0
"z_all[297]",1,1
"z_all[298]",1,1
"z_all[299]",0,0
"z_all[300]",0,0
"z_all[301]",1,1
"z_all[302]",0,0
"z_all[303]",1,1
"z_all[304]",0,1
"z_all[305]",1,1
"z_all[306]",1,1
"z_all[307]",1,1
"z_all[308]",0,0
"z_all[309]",0,0
"z_all[310]",1,0
"z_all[311]",1,1
"z_all[312]",0,0
"z_all[313]",0,0
"z_all[314]",0,0
"z_all[315]",0,0
"z_all[316]",1,1
"z_all[317]",0,0
"z_all[318]",1,1
"z_all[319]",0,0
"z_all[320]",1,1
"z_all[321]",1,1
"z_all[322]",1,1
"z_all[323]",1,1
"z_all[324]",0,0
"z_all[325]",1,1
"z_all[326]",1,1
"z_all[327]",0,0
"z_all[328]",0,1
"z_all[329]",1,1
"z_all[331]",0,0
"z_all[332]",0,0
"z_all[333]",0,0
"z_all[334]",1,1
"z_all[335]",0,1
"z_all[336]",1,1
"z_all[337]",1,1
"z_all[338]",1,1
"z_all[339]",0,0
"z_all[340]",0,0
"z_all[341]",0,0
"z_all[342]",1,1
"z_all[343]",0,0
"z_all[344]",0,0
"z_all[345]",0,0
"z_all[347]",1,1
"z_all[348]",1,1
"z_all[349]",1,1
"z_all[350]",1,1
"z_all[351]",1,1
"z_all[352]",1,1
"z_all[353]",1,1
"z_all[354]",1,1
"z_all[355]",1,1
"z_all[356]",1,1
"z_all[358]",0,1
"z_all[359]",0,0
"z_all[360]",1,1
"z_all[361]",0,0
"z_all[362]",1,0
"z_all[363]",0,0
"z_all[365]",1,1
"z_all[366]",1,1
"z_all[367]",1,1
"z_all[368]",0,1
"z_all[369]",0,0
"z_all[370]",0,0
"z_all[371]",0,0
"z_all[372]",0,0
"z_all[373]",1,1
"z_all[374]",1,1
"z_all[375]",0,0
"z_all[376]",1,1
"z_all[377]",1,1
"z_all[378]",1,1
"z_all[379]",1,0
"z_all[381]",1,1
"z_all[382]",1,1
"z_all[383]",0,0
"z_all[384]",1,0
"z_all[385]",1,1
"z_all[386]",0,0
"z_all[388]",0,1
"z_all[389]",0,0
"z_all[390]",0,0
"z_all[391]",1,1
"z_all[392]",1,1
"z_all[393]",1,1
"z_all[394]",1,1
"z_all[395]",0,0
"z_all[396]",0,0
"z_all[397]",1,1
"z_all[398]",1,1
"z_all[399]",1,1
"z_all[400]",1,0
"z_all[401]",1,1
"z_all[402]",1,1
"z_all[403]",0,0
"z_all[404]",0,1
"z_all[405]",0,0
"z_all[406]",1,1
"z_all[407]",1,1
"z_all[408]",0,0
"z_all[409]",1,1
"z_all[410]",1,1
"z_all[411]",0,0
"z_all[412]",1,1
"z_all[413]",1,1
"z_all[414]",0,0
"z_all[415]",1,1
"z_all[416]",0,0
"z_all[417]",1,1
"z_all[418]",0,0
"z_all[419]",0,0
"z_all[420]",1,1
"z_all[421]",1,1
"z_all[422]",0,0
"z_all[423]",1,0
"z_all[424]",0,0
"z_all[425]",1,1
"z_all[426]",1,1
"z_all[427]",1,1
"z_all[428]",0,0
"z_all[429]",0,0
"z_all[430]",0,0
"z_all[431]",0,0
"z_all[432]",1,1
"z_all[433]",0,0
"z_all[434]",0,0
"z_all[435]",1,1
"z_all[436]",0,0
"z_all[437]",0,0
"z_all[438]",0,0
"z_all[439]",0,0
"z_all[440]",1,1
"z_all[441]",0,0
"z_all[442]",1,1
"z_all[443]",0,0
"z_all[444]",1,1
"z_all[445]",1,1
"z_all[446]",0,0
"z_all[447]",0,0
"z_all[448]",0,0
"z_all[449]",1,1
"z_all[450]",0,0
"z_all[451]",1,1
"z_all[452]",0,1
"z_all[453]",1,1
"z_all[454]",0,0
"z_all[455]",0,0
"z_all[456]",0,0
"z_all[457]",1,1
"z_all[458]",0,0
"z_all[459]",0,0
"z_all[460]",1,1
"z_all[461]",0,0
"z_all[462]",1,1
"z_all[463]",1,1
"z_all[464]",1,1
"z_all[465]",1,1
"z_all[466]",1,1
"z_all[467]",1,0
"z_all[468]",1,1
"z_all[469]",1,1
"z_all[470]",1,1
"z_all[471]",0,1
"z_all[472]",0,0
"z_all[473]",0,0
"z_all[474]",1,1
"z_all[475]",1,1
"z_all[476]",0,0
"z_all[477]",1,1
"z_all[478]",1,1
"z_all[479]",1,1
"z_all[480]",0,1
"z_all[481]",0,0
"z_all[482]",0,0
"z_all[483]",0,0
"z_all[484]",0,0
"z_all[485]",1,1
"z_all[486]",1,1
"z_all[487]",1,1
"z_all[488]",0,0
"z_all[489]",0,0
"z_all[490]",1,0
"z_all[491]",0,0
"z_all[492]",1,1
"z_all[493]",0,0
"z_all[494]",1,1
"z_all[495]",1,1
"z_all[496]",0,0
"z_all[497]",0,0
"z_all[498]",0,0
"z_all[499]",1,1
"z_all[500]",0,0
"z_all[501]",0,1
"z_all[502]",0,1
"z_all[503]",0,0
"z_all[504]",1,1
"z_all[505]",1,1
"z_all[506]",1,1
"z_all[507]",0,0
"z_all[508]",0,1
"z_all[509]",1,1
"z_all[510]",0,0
"z_all[511]",0,0
"z_all[512]",0,0
"z_all[513]",0,1
"z_all[514]",1,1
"z_all[515]",0,0
"z_all[516]",1,1
"z_all[517]",0,0
"z_all[518]",1,1
"z_all[519]",0,0
"z_all[520]",1,1
"z_all[521]",1,1
"z_all[522]",1,1
"z_all[523]",0,1
"z_all[524]",1,1
"z_all[525]",0,0
"z_all[526]",0,0
"z_all[527]",0,0
"z_all[528]",1,1
"z_all[529]",1,1
"z_all[530]",1,1
"z_all[531]",0,0
"z_all[532]",1,1
"z_all[533]",0,0
"z_all[534]",0,0
"z_all[535]",1,1
"z_all[536]",0,0
"z_all[537]",0,0
"z_all[538]",1,1
"z_all[539]",1,1
"z_all[540]",0,0
"z_all[541]",0,0
"z_all[543]",1,1
"z_all[544]",1,1
"z_all[545]",1,1
"z_all[546]",1,1
"z_all[547]",0,1
"z_all[548]",1,1
"z_all[549]",0,0
"z_all[550]",0,0
"z_all[552]",1,1
"z_all[553]",0,0
"z_all[554]",0,0
"z_all[555]",1,1
"z_all[556]",0,0
"z_all[557]",1,1
"z_all[558]",0,1
"z_all[559]",0,0
"z_all[560]",0,0
"z_all[561]",0,0
"z_all[562]",0,1
"z_all[563]",1,1
"z_all[564]",0,0
"z_all[565]",0,1
"z_all[566]",1,1
"z_all[567]",0,1
"z_all[568]",1,1
"z_all[569]",0,1
"z_all[570]",1,1
"z_all[571]",0,0
"z_all[572]",1,1
"z_all[573]",1,1
"z_all[574]",0,0
"z_all[575]",1,1
"z_all[576]",1,1
"z_all[577]",1,1
"z_all[578]",1,0
"z_all[579]",0,0
"z_all[580]",0,0
"z_all[581]",0,0
"z_all[582]",1,1
"z_all[583]",1,1
"z_all[584]",1,1
"z_all[585]",1,1
"z_all[586]",1,1
"z_all[587]",1,1
"z_all[588]",1,1
"z_all[589]",1,1
"z_all[590]",1,0
"z_all[591]",0,0
"z_all[592]",1,1
"z_all[594]",0,0
"z_all[595]",0,0
"z_all[596]",1,1
"z_all[597]",0,0
"z_all[598]",1,1
"z_all[599]",1,1
"z_all[600]",1,0
"z_all[601]",0,0
"z_all[602]",1,1
"z_all[603]",1,1
"z_all[604]",0,0
"z_all[605]",0,0
"z_all[606]",0,1
"z_all[607]",0,0
"z_all[608]",0,0
"z_all[609]",1,1
"z_all[610]",1,1
"z_all[611]",1,1
"z_all[612]",1,0
"z_all[613]",0,0
"z_all[614]",0,0
"z_all[615]",1,1
"z_all[616]",1,1
"z_all[617]",1,1
"z_all[618]",0,0
"z_all[619]",1,1
"z_all[620]",0,1
"z_all[621]",1,0
"z_all[622]",0,0
"z_all[623]",1,1
"z_all[624]",1,1
"z_all[625]",1,0
"z_all[626]",0,0
"z_all[627]",1,1
"z_all[628]",1,1
"z_all[629]",1,1
"z_all[630]",1,1
"z_all[631]",1,1
"z_all[632]",1,1
"z_all[633]",0,0
"z_all[634]",1,1
"z_all[635]",0,0
"z_all[636]",1,1
"z_all[637]",1,1
"z_all[638]",1,1
"z_all[639]",0,1
"z_all[640]",1,1
"z_all[641]",0,0
"z_all[642]",0,1
"z_all[643]",0,0
"z_all[644]",0,0
"z_all[645]",0,0
"z_all[646]",0,0
"z_all[647]",0,0
"z_all[648]",0,0
"z_all[649]",1,1
"z_all[650]",1,0
"z_all[651]",0,0
"z_all[652]",0,0
"z_all[654]",0,0
"z_all[655]",1,1
"z_all[656]",0,0
"z_all[657]",0,1
"z_all[658]",1,1
"z_all[660]",1,1
"z_all[661]",1,1
"z_all[662]",1,0
"z_all[663]",0,0
"z_all[664]",0,0
"z_all[665]",0,0
"z_all[666]",0,0
"z_all[667]",0,0
"z_all[668]",0,0
"z_all[669]",1,1
"z_all[670]",1,1
"z_all[671]",0,0
"z_all[672]",1,1
"z_all[673]",0,0
"z_all[674]",0,0
"z_all[675]",1,1
"z_all[676]",1,1
"z_all[677]",0,0
"z_all[678]",0,0
"z_all[679]",1,0
"z_all[680]",1,1
"z_all[681]",1,1
"z_all[682]",0,0
"z_all[683]",1,1
"z_all[684]",1,1
"z_all[685]",0,0
"z_all[686]",0,0
"z_all[687]",1,1
"z_all[688]",1,1
"z_all[689]",1,1
"z_all[690]",0,0
"z_all[691]",1,1
"z_all[692]",0,0
"z_all[693]",0,0
"z_all[694]",1,1
"z_all[695]",1,1
"z_all[696]",1,1
"z_all[697]",0,0
"z_all[698]",1,1
"z_all[699]",0,1
"z_all[700]",1,0
"z_all[701]",0,0
"z_all[702]",1,1
"z_all[703]",1,1
"z_all[704]",1,1
"z_all[705]",0,0
"z_all[706]",0,0
"z_all[708]",0,0
"z_all[709]",1,1
"z_all[710]",1,1
"z_all[711]",1,1
"z_all[712]",1,1
"z_all[713]",1,1
"z_all[714]",0,0
"z_all[715]",0,0
"z_all[716]",0,0
"z_all[717]",1,1
"z_all[718]",1,1
"z_all[719]",1,1
"z_all[720]",1,1
"z_all[721]",1,1
"z_all[722]",0,0
"z_all[723]",1,1
"z_all[724]",1,1
"z_all[726]",1,1
"z_all[727]",0,0
"z_all[728]",0,0
"z_all[729]",0,0
"z_all[730]",0,0
"z_all[731]",0,0
"z_all[732]",1,1
"z_all[733]",0,0
"z_all[734]",1,0
"z_all[735]",1,1
"z_all[736]",0,0
"z_all[737]",1,1
"z_all[738]",1,1
"z_all[739]",0,0
"z_all[740]",1,1
"z_all[741]",0,0
"z_all[742]",0,0
"z_all[743]",1,1
"z_all[744]",1,1
"z_all[745]",0,0
"z_all[746]",0,0
"z_all[747]",1,1
"z_all[748]",0,0
"z_all[749]",1,1
"z_all[750]",1,1
"z_all[751]",1,1
"z_all[752]",1,1
"z_all[753]",0,0
"z_all[754]",0,1
"z_all[755]",0,0
"z_all[756]",0,0
"z_all[757]",1,1
"z_all[758]",1,1
"z_all[759]",1,1
"z_all[760]",0,1
"z_all[761]",0,1
"z_all[762]",1,1
"z_all[763]",0,0
"z_all[764]",1,1
"z_all[765]",1,1
"z_all[766]",1,1
"z_all[767]",0,0
"z_all[768]",1,1
"z_all[769]",1,1
"z_all[770]",0,1
"z_all[771]",0,0
"z_all[772]",0,0
"z_all[773]",1,0
"z_all[774]",1,1
"z_all[775]",1,0
"z_all[776]",0,0
"z_all[777]",1,1
"z_all[778]",0,1
"z_all[779]",0,0
"z_all[780]",1,1
"z_all[781]",0,0
"z_all[782]",1,1
"z_all[783]",0,0
"z_all[784]",0,1
"z_all[785]",1,1
"z_all[786]",0,0
"z_all[787]",1,1
"z_all[788]",0,0
"z_all[789]",1,1
"z_all[790]",0,0
"z_all[791]",1,1
"z_all[792]",1,1
"z_all[793]",1,1
"z_all[794]",1,1
"z_all[795]",1,0
"z_all[796]",0,0
"z_all[797]",1,1
"z_all[798]",1,1
"z_all[799]",0,0
"z_all[800]",1,1
"z_all[801]",0,0
"z_all[802]",0,0
"z_all[803]",1,1
"z_all[804]",1,1
"z_all[805]",1,1
"z_all[806]",0,0
"z_all[807]",0,0
"z_all[808]",1,1
"z_all[809]",1,1
"z_all[810]",0,0
"z_all[811]",1,1
"z_all[812]",1,1
"z_all[813]",1,1
"z_all[814]",0,0
"z_all[815]",0,0
"z_all[816]",1,1
"z_all[817]",1,1
"z_all[820]",1,1
"z_all[821]",1,1
"z_all[822]",1,1
"z_all[823]",1,1
"z_all[824]",0,0
"z_all[825]",0,0
"z_all[826]",0,0
"z_all[827]",0,0
"z_all[828]",1,1
"z_all[829]",0,0
"z_all[830]",1,1
"z_all[831]",0,0
"z_all[832]",1,1
"z_all[833]",0,0
"z_all[834]",0,0
"z_all[835]",1,1
"z_all[836]",1,1
"z_all[837]",1,1
"z_all[838]",0,0
"z_all[839]",0,0
"z_all[840]",0,0
"z_all[841]",1,1
"z_all[842]",0,0
"z_all[843]",1,1
"z_all[844]",1,1
"z_all[845]",0,1
"z_all[846]",0,0
"z_all[847]",1,1
"z_all[848]",0,0
"z_all[849]",0,0
"z_all[851]",1,0
"z_all[852]",1,1
"z_all[853]",0,0
"z_all[855]",0,0
"z_all[856]",0,0
"z_all[857]",0,0
"z_all[858]",1,1
"z_all[859]",0,0
"z_all[860]",0,0
"z_all[861]",1,1
"z_all[862]",1,1
"z_all[863]",0,0
"z_all[864]",0,0
"z_all[865]",1,1
"z_all[866]",1,1
"z_all[867]",1,1
"z_all[868]",0,0
"z_all[869]",1,1
"z_all[870]",1,1
"z_all[871]",1,1
"z_all[872]",1,1
"z_all[873]",0,1
"z_all[874]",0,0
"z_all[875]",1,1
"z_all[877]",1,1
"z_all[878]",1,1
"z_all[879]",1,1
"z_all[880]",0,0
"z_all[881]",0,0
"z_all[882]",1,1
"z_all[883]",1,1
"z_all[884]",1,1
"z_all[885]",1,1
"z_all[886]",1,1
"z_all[887]",0,0
"z_all[888]",1,1
"z_all[889]",0,0
"z_all[890]",0,0
"z_all[891]",1,1
"z_all[892]",1,1
"z_all[893]",1,1
"z_all[894]",1,1
"z_all[895]",1,1
"z_all[896]",0,0
"z_all[897]",0,0
"z_all[899]",0,0
"z_all[900]",0,0
"z_all[901]",0,0
"z_all[902]",1,1
"z_all[903]",0,0
"z_all[904]",0,0
"z_all[905]",1,1
"z_all[907]",1,1
"z_all[908]",0,0
"z_all[909]",1,1
"z_all[910]",0,0
"z_all[911]",1,1
"z_all[912]",1,1
"z_all[913]",0,0
"z_all[914]",1,1
"z_all[915]",1,1
"z_all[916]",0,0
"z_all[917]",1,1
"z_all[918]",1,1
"z_all[919]",1,0
"z_all[920]",1,1
"z_all[921]",1,1
"z_all[922]",1,1
"z_all[923]",1,1
"z_all[925]",1,1
"z_all[926]",0,1
"z_all[927]",0,0
"z_all[928]",1,1
"z_all[929]",1,1
"z_all[930]",1,0
"z_all[931]",1,1
"z_all[932]",1,1
"z_all[933]",1,1
"z_all[934]",0,0
"z_all[935]",1,1
"z_all[936]",1,1
"z_all[937]",1,1
"z_all[938]",0,0
"z_all[939]",1,0
"z_all[940]",0,0
"z_all[941]",1,1
"z_all[942]",1,1
"z_all[943]",1,1
"z_all[944]",0,0
"z_all[945]",0,0
"z_all[946]",1,1
"z_all[947]",1,1
"z_all[948]",1,1
"z_all[949]",0,0
"z_all[950]",1,1
"z_all[951]",1,1
"z_all[952]",0,0
"z_all[954]",1,1
"z_all[955]",1,0
"z_all[956]",1,1
"z_all[957]",1,1
"z_all[958]",1,1
"z_all[959]",0,0
"z_all[960]",0,0
"z_all[961]",0,0
"z_all[962]",1,1
"z_all[963]",0,0
"z_all[966]",0,0
"z_all[967]",1,1
"z_all[968]",0,0
"z_all[969]",0,1
"z_all[970]",1,0
"z_all[971]",1,1
"z_all[972]",1,1
"z_all[973]",0,0
"z_all[974]",0,0
"z_all[975]",0,0
"z_all[976]",1,1
"z_all[977]",1,1
"z_all[978]",1,1
"z_all[979]",1,1
"z_all[980]",1,0
"z_all[981]",0,0
"z_all[982]",1,1
"z_all[983]",0,0
"z_all[984]",1,1
"z_all[985]",1,1
"z_all[986]",1,1
"z_all[987]",0,0
"z_all[988]",1,1
"z_all[989]",1,1
"z_all[990]",1,1
"z_all[991]",0,0
"z_all[993]",1,1
"z_all[994]",1,1
"z_all[995]",0,0
"z_all[996]",0,1
"z_all[997]",0,0
"z_all[998]",0,1
"z_all[999]",0,0
"z_all[1000]",1,1
"z_all[1001]",1,1
"z_all[1002]",1,1
"z_all[1003]",0,0
"z_all[1004]",1,1
"z_all[1005]",1,1
"z_all[1006]",0,0
"z_all[1007]",1,1
"z_all[1008]",0,0
"z_all[1009]",0,0
"z_all[1010]",1,1
"z_all[1011]",1,1
"z_all[1012]",1,1
"z_all[1013]",0,0
"z_all[1014]",0,0
"z_all[1015]",1,1
"z_all[1017]",1,1
"z_all[1018]",0,0
"z_all[1019]",0,0
"z_all[1020]",1,1
"z_all[1021]",1,1
"z_all[1022]",1,1
"z_all[1023]",1,1
"z_all[1024]",1,1
"z_all[1025]",1,1
"z_all[1026]",0,0
"z_all[1027]",0,0
"z_all[1028]",0,0
"z_all[1029]",1,1
"z_all[1030]",1,1
"z_all[1031]",1,1
"z_all[1032]",0,0
"z_all[1033]",0,0
"z_all[1034]",0,0
"z_all[1036]",0,0
"z_all[1037]",1,0
"z_all[1038]",1,1
"z_all[1039]",1,1
"z_all[1040]",0,0
"z_all[1041]",1,1
"z_all[1042]",1,1
"z_all[1044]",0,0
"z_all[1045]",1,1
"z_all[1046]",0,0
"z_all[1047]",1,1
"z_all[1048]",1,1
"z_all[1049]",0,0
"z_all[1050]",1,1
"z_all[1051]",0,0
"z_all[1052]",1,1
"z_all[1053]",0,0
"z_all[1054]",1,1
"z_all[1055]",1,1
"z_all[1056]",1,1
"z_all[1057]",1,1
"z_all[1058]",0,0
"z_all[1059]",1,1
"z_all[1060]",1,1
"z_all[1061]",0,0
"z_all[1062]",1,1
"z_all[1063]",1,1
"z_all[1065]",0,0
"z_all[1066]",0,0
"z_all[1067]",0,1
"z_all[1068]",0,0
"z_all[1069]",0,0
"z_all[1070]",1,1
"z_all[1071]",1,1
"z_all[1072]",0,0
"z_all[1073]",0,1
"z_all[1074]",1,1
"z_all[1075]",1,1
"z_all[1076]",0,0
"z_all[1077]",0,0
"z_all[1078]",0,0
"z_all[1079]",1,1
"z_all[1080]",1,0
"z_all[1081]",1,1
"z_all[1082]",0,0
"z_all[1083]",0,0
"z_all[1084]",1,1
"z_all[1085]",1,1
"z_all[1086]",1,0
"z_all[1088]",0,0
"z_all[1089]",1,0
"z_all[1090]",1,1
"z_all[1091]",1,1
"z_all[1092]",1,1
"z_all[1093]",0,0
"z_all[1094]",0,1
"z_all[1095]",0,1
"z_all[1096]",0,0
"z_all[1097]",1,1
"z_all[1098]",1,1
"z_all[1099]",0,1
"z_all[1101]",0,1
"z_all[1102]",0,0
"z_all[1103]",1,1
"z_all[1104]",1,1
"z_all[1105]",0,0
"z_all[1106]",1,1
"z_all[1107]",0,0
"z_all[1109]",1,0
"z_all[1110]",1,1
"z_all[1111]",1,1
"z_all[1112]",1,1
"z_all[1113]",0,0
"z_all[1114]",0,0
"z_all[1115]",1,1
"z_all[1116]",1,1
"z_all[1117]",1,0
"z_all[1118]",1,1
"z_all[1119]",1,1
"z_all[1120]",0,0
"z_all[1122]",1,1
"z_all[1123]",1,1
"z_all[1124]",0,0
"z_all[1125]",1,1
"z_all[1126]",0,0
"z_all[1127]",1,1
"z_all[1129]",0,1
"z_all[1130]",1,1
"z_all[1131]",1,1
"z_all[1132]",0,0
"z_all[1133]",0,0
"z_all[1134]",0,0
"z_all[1135]",0,0
"z_all[1136]",1,1
"z_all[1137]",0,0
"z_all[1139]",1,1
"z_all[1140]",0,0
"z_all[1141]",0,0
"z_all[1142]",0,1
"z_all[1145]",0,0
"z_all[1146]",0,1
"z_all[1147]",0,0
"z_all[1148]",1,0
"z_all[1149]",1,1
"z_all[1150]",0,0
"z_all[1151]",0,0
"z_all[1152]",0,0
"z_all[1153]",1,0
"z_all[1154]",0,0
"z_all[1155]",0,0
"z_all[1156]",0,0
"z_all[1157]",0,0
"z_all[1158]",0,1
"z_all[1159]",1,1
"z_all[1160]",0,0
"z_all[1161]",1,0
"z_all[1162]",1,1
"z_all[1164]",1,1
"z_all[1165]",0,0
"z_all[1166]",1,0
"z_all[1167]",1,1
"z_all[1168]",0,0
"z_all[1169]",0,0
"z_all[1170]",1,1
"z_all[1171]",0,0
"z_all[1172]",1,1
"z_all[1173]",0,1
"z_all[1174]",1,1
"z_all[1175]",1,1
"z_all[1176]",1,1
"z_all[1177]",0,0
"z_all[1178]",1,1
"z_all[1179]",0,0
"z_all[1180]",1,1
"z_all[1181]",1,1
"z_all[1182]",1,1
"z_all[1183]",0,1
"z_all[1184]",0,1
"z_all[1185]",1,1
"z_all[1186]",1,1
"z_all[1187]",1,1
"z_all[1188]",0,0
"z_all[1189]",1,1
"z_all[1190]",1,1
"z_all[1191]",1,1
"z_all[1193]",0,0
"z_all[1194]",1,1
"z_all[1195]",0,0
"z_all[1196]",1,1
"z_all[1198]",0,1
"z_all[1199]",0,0
"z_all[1200]",1,1
"z_all[1201]",0,0
"z_all[1202]",1,1
"z_all[1203]",0,0
"z_all[1204]",0,0
"z_all[1205]",1,1
